MovieID,ReviewID,SentenceID,Sentence,A1,A2,A3
1,11,111	Glumice koje su u jednom periodu svoje karijere odlučile stati iza kamere te se tako okušati kao redateljice nisu rijetkost u svijetu filma.	2,0,2
1	11	1137	Jer ovdje nije važno što se događa u mračnom umu ubojice već je fokus na tuzi koju osjećamo gledajući sve te žene kako pokušavaju preživjeti.	2	2	2
1	11	1138	Pri tome je jako zanimljivo promatrati njihove reakcije u određenim momentima, često sam se znao zapitati zašto ne naprave nešto konkretno, čak i kada je postojala određena sloboda izbora, ali sam vrlo brzo shvatio određenu prisutnost manipulacije u koju nas je upravo kroz takva pitanja uvukla redateljica.	0	0	0
1	11	1139	Jer, sloboda i moć koju možda i osjete, ponekad treba biti zatvorena i smanjena, i to od njih samih, naprosto jer bi ih u suprotnome to moglo dovesti u još veću opasnost.	2	2	2
1	11	1140	Dakako da bismo svi voljeli vidjeti kako se one s lakoćom obračunavaju ne samo s ubojicom već i sa svim problemima s kojima se danas suočavaju, htjeli to neki priznati ili ne, ali za sada je to ipak puno bliže fantaziji a puno dalje od realnosti.	2	2	2
1	11	1141	Seksistička dinamika moći izvrsno se koristi za stvaranje napetosti u filmu.	0	0	0
1	11	1142	Referenta točka kada je u pitanju neprikazivanje nasilja svakako je film „Nema zemlje za starce“, braće Cohen.	2	2	2
1	11	1143	Jer publika je ta koja koristi svoju maštu, a što omogućuje filmu manje eksplicitnosti kako radnja odmiče.	2	2	2
1	11	1144	Mi samo čujemo što se događa, a mašta je uvijek gora od svega onoga što se može pokazati ili staviti na ekran.	2	1	2
1	11	1145	Emocija je dakle u onome što se događa, a ne u prikazu užasa.	2	2	2
1	11	1146	Pa ipak, bilo bi pogrešno reći kako na film ne vodi u istraživanje i ubojičinog načina razmišljanja, i to prvenstveno kroz pogled žrtve, odnosno Jekyll/Hyde trenutak kada se i mi, zajedno s njima, zapitamo koliko zapravo znamo o nekoj osobi.	2	2	2
1	11	1147	No, u suštini, odgovori koje tražimo fokusiraju se više na društveni utjecaj, a ne na samog ubojicu i njegove postupke.	2	2	2
1	11	1148	Prema njemu nemamo nikakvo zanimanje jer on ni po čemu nije poseban, a posebnim ga ne može činiti to što je serijski ubojica, a što se često zaboravlja u nekim drugim slučajevima kada su monstrumi postali medijske zvijezde, dok su žrtve s druge strane pale u drugi plan.	2	1	2
1	11	1149	I zato mislim kako je pun pogodak što film uopće nije zainteresiran za ispitivanje onoga što tjera ubojicu na ono što radi, već za žene i društvene norme koje olakšavaju zločine poput onih koje je činio Rodney Alcala, i koje im omogućuju da nastave s istima čak i kada ih se može zaustaviti.	0	0	0
1	11	1150	Jer Alcala nije izmicao pravdi zato što je nešto posebno inteligentan i briljantan, već jer je tadašnje društvo svojim ponašanjem neposredno u mnogočemu i bilo na njegovoj strani.	2	2	2
1	11	1151	Women of the Hour je film koji se u velikom dijelu oslanja na neverbalne znakove.	2	2	2
1	11	1152	Pravo je pitanje samo hoće li to biti dovoljno da društvo napokon prepozna upravo kroz običan pogled tko su zapravo tihe “serijske ubojice” ili će odmahnuti glavom.	2	2	2
1	11	1153	Postoji u filmu jedna odlična scena kada se glavna junakinja nađe na praznom parkingu s ubojicom, a koja po meni savršeno oslikava cijeli film.	0	0	0
1	11	1154	Sve stane u jednu šetnju. Šetnju izbora i šetnju (ne)sreće koju osjeti i živi jako puno žena.	2	2	2
1	11	1155	I to ne samo dok šetaju same po mraku, ako se za takvo nešto uopće i usude.	2	1	2
1	11	1156	Film kao takav, osim što je žanrovski uspješan, itekako je bitan i važan, i to kao poticaj za puno širi razgovor o temama koje se prečesto uzimaju zdravo za gotovo.	0	0	0
1	11	1157	Jednako kao što je to bio slučaj s Rodneyjem Alcalom.	2	2	2
1	11	1158	Nažalost.	1	1	1
2	21	211	„Ostavlja bez daha.“	0	0	0
2	21	212	Mislim kako mi nikad nije trebalo duže vremena da započnem pisanje recenzije kao što je to slučaj s filmom „Dune: Part Two“, redatelja Denisa Villeneuvea.	2	2	2
2	21	213	Buljim, evo sad već dobrih dvadesetak minuta ispred praznog papira, razmišljajući kako opisati film koji me, baš kako bi rekao Paul, gledajući prostranstva pješčanog planeta, ostavio bez daha.	0	0	0
2	21	214	I uistinu, ne sjećam se kada mi se dogodilo da uopće ne mogu sastaviti suvisle rečenice s kojima bih, barem donekle, opisao ono što sam osjećao prilikom izlaska iz kina.	0	0	0
2	21	215	Siguran sam kako sam unaprijed osuđen na poraz kada je u pitanju vjerno prenošenje dojmova filma i to naprosto zato što smatram kako je to nemoguća misija, no barem se mogu potruditi da vam približim barem djelić onoga što sam osjećao prilikom doživljaja na velikom platnu.	2	2	2
2	21	216	Jer, ruku na pijesak, ovo i jest film koji se gleda i osjeća.	0	0	0
2	21	217	Paradoksa radi, koliko god se veselilo svemu vezano uz filmsku adaptaciju romana jednog od najvećih pisaca svih vremena, Franka Herberta, istovremeno sam osjećao dozu neizvjesnosti s obzirom na to da je film „Dune“ na neki način postao glasnik loših vijesti.	2	1	2
2	21	218	Sjetimo se samo odgađanja premijere prvog filma zbog pandemije, da bi zatim i drugi dio zadesila ista sudbina zbog štrajka scenarista.	2	2	2
2	21	219	Dakle, treba dobro pripaziti ako nam stigne najava trećeg filma.	2	1	2
2	21	2110	Pa ipak, unatoč neizvjesnosti za budućnost kina, pardon, planeta Arrakis, napokon smo dočekali nastavak filma koji nas je oduševio prije tri godine.	2	0	2
2	21	2111	Najbitnije od svega svakako je činjenica što je i ovaj put „redateljskog crva“ zajahao Denis Villeneuve, jedan od najboljih redatelja današnjice.	0	0	0
2	21	2112	Razlog optimizma leži u tome što je upravo Villeneuvea adaptacija, uz poseban naglasak na adaptacija, na najbolji mogući način očuvala duh, poeziju, atmosferu, boju i miris svega onoga što je Herbert zapisao kroz svoje romane.	0	0	0
2	21	2113	Koliko je teško osvojiti pijesak Dine, najbolje znaju redatelji David Lynch i Alejandro Jodorowsky, a čije su (ne)ispunjene ambicije progutale svaku nadu za bilo kojeg filmaša koji je uopće i pomislio zajahati crva.	2	0	2
2	21	2114	Pa ipak, Denis Villeneuve pokazao je kako voli izazove.	2	2	2
2	21	2115	Uostalom, snimio je Blade Runner 2049, nastavak kultnog filma Ridleya Scotta, a što je, vjerujem, bio također iznimno zahtjevan zadatak kojeg je, srećom, uspješno položio.	0	0	0
2	21	2116	Da se Villeneuve odlično snalazi u SF žanru, dokazao je i s filmom “Arrival”, jednim od najboljih filmova u zadnjih nekoliko godina.	0	0	0
2	21	2117	No, čini se kako je sve to bila samo priprema za “Dune”, daleko najzahtjevniji projekt u njegovoj karijeri.	2	2	2
2	21	2118	Ono što je u mojim očima činilo Villeneuvea idealnim izborom za ekranizaciju Herbertovog romana svakako je njegov stil režije, a koji itekako odgovara svijetu pješčanog planeta.	0	0	0
2	21	2119	Tu prvenstveno mislim na suptilnost u stvaranju napetosti, odnosno testiranje strpljivosti gledatelja koja se na kraju uvijek isplati.	0	0	0
2	21	2120	Da je tome tako, pokazao je i s prvim filmom u kojem je njegovo bildanje tenzije, odnosno stvaranje priče kroz upoznavanje s likovima, poslužilo kao savršena predigra za sve ono što nas je dočekalo u nastavku.	0	0	0
2	21	2121	Početak filma ponovno nas vodi na pješčani planet, gdje nastavljamo pratiti sudbinu likova kroz koje se doslovno osjeti Villeneuveova posvećenost detaljima, a što samu priču čini intimnijom, punom života.	0	0	0
2	21	2122	Imam dojam kako kroz svaki lik doslovno možemo vidjeti redateljevu viziju “Dine” koja djeluje poput simfonije.	0	2	0
2	21	2123	Ljudska lica jako su bitna za Villeneuvea, a što se najviše ocrtava kroz njihovu simbiozu s pejzažima.	2	2	2
2	21	2124	Lica su u filmu poput krajolika koji se mijenja(ju) prema svjetlu sudbine koja ih prati na zajedničkom putovanju.	2	0	0
2	21	2125	Sve to stvara kod gledatelja uzbuđenje i iščekivanje, kao da čitamo knjigu zamišljajući slike koje nam se ostvaruju na velikom platnu.	0	2	0
2	21	2126	Stvarni krajolici još više naglašavaju prirodnost likova.	0	2	2
2	21	2127	Tako i mi počinjemo vjerovati u privlačnost izazova s kojima se suočavaju.	0	0	0
2	21	2128	Potencijal u razvoju ljudskog mozga bila je i Herbertova nit vodilja kroz romane, a upravo to i nama radi Villeneuve – tjera nas na razmišljanje, jednako kao i svoje likove.	2	2	2
2	21	2129	“Dune: Part Two” je film u kojem i obično hodanje na pijesku djeluje poetično.	0	0	0
2	21	2130	No, ni u jednom trenutku nisam osjetio kako Villeneuve teži nekom savršenstvu.	2	0	2
2	21	2131	Dapače, čini mi se kako nesavršenost, simbolično prikazana kroz pukotine pijeska kroz koje reflektiramo svjetlost, zapravo najbolje prikazuje život.	2	0	0
2	21	2132	Da, život koji je uvijek jači.	2	0	2
2	21	2133	Ta (ne)savršenost čini svijet Dine ljudskim.	2	2	2
2	21	2134	To je priča o čovječanstvu ispričana u budućnosti, i to kroz teme koje je Herbert obrađivao na jednako dojmljiv način u svojim romanima, počevši od miješanja vjere i politike, preko moći umjetne inteligencije pa sve do opasnosti koju sa sobom nosi kult karizmatičnih vođa, pardon, proroka.	0	0	0
2	21	2135	Danas su te teme relevantnije nego ikada prije i Villeneuve je toga itekako svjestan, a što se najbolje vidi upravo kroz glavni lik filma – Paula Atreidesa.	2	0	2
2	21	2136	Uloga budućeg “Mesije” pripala je Timothéeu Chalametu i prije nego se osvrnem na njegov lik u filmu imam potrebu nešto posebno naglasiti.	2	2	2
2	21	2137	Dakle, bez ikakve dileme, za mene je Chalamet najbolji mladi glumac današnjice.	0	0	0
2	21	2138	Kao netko tko je pogledao baš sve njegove filmove, ne mogu se načuditi koliko se podcjenjivački gleda na njegovu dosadašnju karijeru.	0	0	0
2	21	2139	No, svatko tko je gledao film “Call Me by Your Name”, posebice zadnjih desetak minuta, nije mogao ne primijetiti koliki se glumački potencijal krije u njemu.	0	0	0
2	21	2140	Da može odigrati i drugačije uloge, van nekakvih klišej uloga teenagerskog ljepotana, dokazao je i u filmu “Bones and All”, a bogami i u ovom nastavku filma “Dune” kojeg doslovno nosi na svojim leđima.	0	0	0
2	21	2141	Način na koji gledamo njegov lik u velikoj mjeri oslikava način na koji gledamo svijet Dine.	2	2	2
2	21	2142	Naime, prvi film i jest bio “nježni uvod” u sve ono što nas očekuje.	2	2	2
2	21	2143	Na isti smo taj način (do)živjeli i Paula, jer smo iznad njegovih ramena, metaforički rečeno, i otkrivali planet.	2	2	2
2	21	2144	Drugi dio, pak, puno je mišićaviji, snažniji, moćniji, jednako kao i Paul.	2	2	2
2	21	2145	Paul je za mene svakako najzanimljiviji lik u filmu, i to zahvaljujući upravo Chalametovoj izvedbi.	0	0	0
2	21	2146	I dok smo ga u prvom filmu doživljavali kao heroja, ovdje je Villeneuve suptilno dao do znanja kako on i nije baš toliki pozitivac kao što se čini, a što je opet na tragu i samog Herberta koji je u romanu dao neku vrstu upozorenja što se događa kada netko ima preveliku moć.	2	2	2
2	21	2147	Upravo je zbog toga i napisao roman “Mesija Dine”, a kojeg Villeneuve također planira ekranizirati.	2	2	2
2	21	2148	U tom smislu nam, baš poput nekog teasera, kroz neke dijelove filma daje naznaku kako bi taj treći dio ove sage mogao izgledati.	2	2	2
2	21	2149	Timothee je savršen za ovu ulogu, njegove aristokratske crte lica doslovno odaju inteligenciju u očima, jednako kao i ranjivost, mladost, a što mu kasnije dođe kao savršeno oružje u borbi s vlastitim identitetom.	0	0	0
2	21	2150	I kako idemo dalje, duboko u pijesak Dine, tako pratimo Paula koji traži osvetu, rastrganog između velike ljubavi i sudbine koja mu je namijenjena i za koju zna da dolazi.	2	2	2
2	21	2151	Ovo je priča o njegovom putovanju prema moći, gdje vidimo drugačiju, snažniju stranu njegovog lika, sliku vođe koju većina vidi u njemu.	2	2	2
2	21	2152	Istovremeno, svima onima koji sumnjaju u njega, odlučan je pokazati kako su u krivu.	2	2	2
2	21	2153	Simbolično se to može prenijeti i na samog Timothéea, posebice kroz jedan njegov moćan urlik kojim kao da se obraća skepticima ispred velikog platna: “Tišinaaaa!!”.	2	0	2
2	21	2154	“Ovo je tek početak.”	2	2	2
2	21	2155	Riječi s kojima završava prvi film na najbolji mogući način dokazuje kako je sve ono što smo gledali u njemu bilo tek obećanje koje je ispunjeno u nastavku.	0	0	0
2	21	2156	I ako je prvi film bio vođen kroz strah, ovaj je vođen borbom za moć.	2	2	2
2	21	2157	Osim toga, ovo je puno veći film u svakom mogućem pogledu, prvenstveno u glumačkom.	0	0	0
2	21	2158	Osim što samom pričom zadire u Herbertov svijet, upoznaje nas još intimnije s likovima koje smo imali priliku samo na kratko vidjeti u prvom filmu.	2	2	2
2	21	2159	Tu prvenstveno mislim na Chani (Zendaya) čiju smo prisutnost mogli osjetiti većinom kroz Paulove snove.	2	2	2
2	21	2160	Njena puno veća prisutnost čini od nastavka puno emotivniji film, posebice kroz njen odnos s Paulom.	0	0	0
2	21	2161	Međutim, Chani je ovdje puno više od ljubavnog zanosa za Paula.	2	2	2
2	21	2162	Ona ga najviše i izaziva, takoreći njegov je vodič, doslovno i figurativno, te dominira velikim platnom svaki put kad se pojavi.	2	2	2
2	21	2163	No, njega snaga ne očituje se samo kroz odnos s Paulom, već i kroz dijaloge s drugim likovima.	2	0	2
2	21	2164	Meni je, primjerice, bilo jako zanimljivo vidjeti na koji način mi osjećamo njene emocije, posebice kad se treba suočiti s nekim teškim životnim odlukama.	0	0	0
2	21	2165	Naime, tada je fokus isključivo na njenom licu, nema nikakvih dijaloga, sve što trebaš dobiti vidiš upravo u njenim očima.	2	2	2
2	21	2166	U očima joj je oslikana i budućnost, posebice ona koja je namijenjena Paulu, a koju zamišljamo baš kroz njen pogled.	2	2	2
2	21	2167	Kada su u pitanju ostali likovi, onda svakako treba izdvojiti Javiera Bardema, čiji je lik Stilgara također doživio transformaciju za koju smo se nadali da ćemo je vidjeti u nastavku, još za vrijeme gledanja prvog filma.	0	2	0
2	21	2168	Srećom, to se i dogodilo, jer Stilgar je lik koji najviše vjeruje u sve ono što je sudbinski zapisano za Paula.	0	2	0
2	21	2169	Nivo posvećenosti koju njegov lik ima za taj zadani cilj, gotovo je identična onoj koju je Bardem unio u portret svog filmskog lika.	0	2	0
2	21	2170	Ono što mi se također svidjelo kod njega svakako je suptilan humor kojeg koristi čak i u ozbiljnijim trenucima, kada samo jednom mimikom lica ili nekim odgovorom donosi svjetlo na pijesak Dine.	0	0	0
2	21	2171	Njegova emocija i strast u ono što vjeruje doslovno vas tjera da istovremeno osjećate strah zbog mogućeg ispunjenja proročanstva, ali i sreću što postoji takav lik u filmu.	2	0	0
2	21	2172	Rebecca Ferguson kao Lady Jessica također je dobila prirodan razvoj u ovom filmu, a koji nije bitan samo za njen lik, već i za ostale članove sestrinstva “Bene Gesserit”.	0	2	2
2	21	2173	Putovanje Lady Jessice otvorilo je tako prostor za još neke likove, poput primjerice za Lady Margot Fenring koju je portretirala meni posebno predivna Lea Seydoux.	0	0	0
2	21	2174	No, dok ćemo, nadajmo se, više od njene priče dobiti u trećem filmu, Lady Jessica s druge strane se još jednom pokazala kao intrigantan lik, puno kompleksniji nego u prethodniku, dok sama njena pojava diše dozu privlačne mitologije.	0	0	0
2	21	2175	Od likova koje smo upoznali u ovom nastavku, moram priznati kako me najviše privukla Florence Pugh koja je kao princeza Irulan oživjela duh onog starog Hollywooda kada su slični likovi imali tu jednu neopisivo magičnu eleganciju, i čija je pojavnost bila dovoljna za divljenje.	0	0	0
2	21	2176	U tom smislu treba promatrati i značaj koji ima prema “Caru” (Christopher Walken).	2	2	2
2	21	2177	Car je uvijek bio u pozadini same priče, no kao i takav izaziva naše poštovanje.	0	2	0
2	21	2178	U njegovom pogledu može se osjetiti nesigurnost, baš prigodno za nekoga tko je prepun žaljenja.	2	2	2
2	21	2179	Naravno, on tu slabost pokušava sakriti, a u tome mu itekako pomaže Irulan, odnosno njega snaga koja djeluje kao ravnoteža njegovoj ranjivosti.	2	2	2
2	21	2180	Ne znam da li bih se trebao zabrinuti što sam se prilikom prvog upoznavanja s planetom Dine najviše zainteresirao za kuću Harkonnen, posebice ako pogledate baruna Vladimira, u prvom filmu u izvrsnoj interpretaciji jednog od najvećih glumaca Stellana Skarsgarda, a koji je odbojan na svaki mogući način.	2	2	2
2	21	2181	Pa ipak, opet me nekako uspio sadistički privući, dovoljno da se zainteresiram za njega, bez obzira na posljedice.	0	0	0
2	21	2182	No, da sam imao dobar osjećaj kako me Harkonneni, barem u smislu dosade, neće razočarati, dokazao je i lik s kojim smo se upoznali upravo u ovom nastavku.	0	0	0
2	21	2183	Riječ je, dakako, o Feydu-Rauthu kojeg je utjelovio neprepoznatljivi Austin Butler.	2	2	2
2	21	2184	Harkonneni, ma koliko god bili izopačeni, imaju u sebi tu neki sofisticiranost, barem meni.	2	0	0
2	21	2185	Istina, ona je psihotična, ali im nitko ne može oduzet činjenicu kako su upravo oni najnapredniji, a što stvara ubitačnu kombinaciju.	2	0	0
2	21	2186	To je najbolje vidljivo upravo na Feydu-Rauthu, a koji je pronicljiv, lukav, sexy, suptilan baš poput one otrovne oštrice.	0	0	0
2	21	2187	Karizmatičan, inteligentan, taktičar i uz sve to nemilosrdan.	0	0	0
2	21	2188	Zapravo, sve ovo navedno stane u onom njegovom prodornom životinjskom pogledu.	2	2	2
2	21	2189	No, čini se kako i Villeneuve dijeli moju zainteresiranost prema Harkonnenima, s obzirom na to da je upravo kroz baruna Vladimira odao počast “Dini”, Davida Lyncha.	0	0	0
2	21	2190	Ljubitelji tog filma lako će prepoznati taj uistinu lijep filmofilski trenutak.	0	0	0
2	21	2191	U vizualnom smislu film je prava poslastica ne samo za ljubitelje znanstvene fantastike, već i filmova općenito.	0	0	0
2	21	2192	Ono što su “Infinity War” i “Endgame” bili za superjunačke filmove, ono što je trilogija “Gospodar prstenova” za fantasy žanr, to je ovaj film za SF.	0	0	0
2	21	2193	Sve je savršeno, počevši od kostima, scenografije, glazbe, zvuka, montaže i vizualnih efekata, tako da svi oni koji su ove godine nominirani za Oscara mogu samo zahvaliti prilikom dodjele nagrade isključivo štrajkašima koji su odgodili premijeru “Dine”.	0	0	0
2	21	2194	Jer, da su se kojim slučajem našli u konkurenciji u bilo kojoj kategoriji, posebice kada su u pitanju one tehničke, imali bi manje šanse nego Lloyd prema Marry u filmu “Glup i Gluplji”.	2	0	0
2	21	2195	Zvuk bih također posebno istaknuo, jer je itekako bitan za sam doživljaj i zato nije ni čudo što je Villeneuve inzistirao da se film doživi na najvećem mogućem platnu.	0	0	0
2	21	2196	Da, vizuali su prekrasni, ali zvuk je ono što ovaj film čini posebnim.	0	0	0
2	21	2197	Svaki kadar djeluje kao da je dizajniran po određenom dobu dana, posebno kroz paletu boja koje su privlačne jer služe samoj priči.	0	0	0
2	21	2198	Da, predivnoj priči za koju imam osjećaj kao da je putovala kroz vrijeme te se vratila ponovno k nama.	0	0	0
2	21	2199	Svi u filmu imaju neki poseban izgled, pa čak i kada su u pitanju pojedine bitke, doslovno ništa nije prepušteno slučaju.	0	0	0
2	21	21100	Najbolji primjer za to je bitka ispod mjesečine, a koja je u potpunosti crno-bijela.	2	0	2
2	21	21101	Ti kadrovi borbe uistinu su bili nešto posebno upravo zato što su ukomponirani u širi kontekst filma.	0	0	0
2	21	21102	Također, borbe jedan na jedan, posebice u završnici, brzina i koordinacija pokreta u njima, naprosto zadivljujuće.	0	0	0
2	21	21103	Villeneuve, barem je takav moj dojam, svaki film snima tako da ih možemo gledati zasebno i svejedno uživati u njima.	0	0	0
2	21	21104	Ne opterećuje se previše s onim što donosi budućnost, bez obzira na to što kod njega postoji želja za snimanjem još jednog filma koji bi zaokružio cijelu trilogiju, a što i mućki pokazuje ubacivanjem nekih teasera, dovoljno da zaintrigira publiku.	2	2	2
2	21	21105	I u tome zapravo može nastati problem kod nekih gledatelja.	1	1	1
2	21	21106	Naime, malo koja trilogija ima filmove koji se mogu gledati zasebno, bez razmišljanja o ostalim naslovima.	2	2	2
2	21	21107	Jedina koja mi možda pada na pamet je originalna “Star Wars” trilogija.	2	2	2
2	21	21108	U tom smislu treba reći kako bi prvi Dune film bez ovog nastavka i dalje bio dobar film, ali zar ne bi bila šteta da je ostalo samo na tome.	0	2	0
2	21	21109	S druge strane, koliko god tražio još od same priče, a što je itekako opravdano zbog brojnih likova, moram priznati kako ne bih bio previše razočaran i da s ovim nastavkom zaključimo priču.	0	0	0
2	21	21110	Ali opet, nekako mi prevladava (znati)želja, tako da se osjećam poput onog pustinjskog miša Muad’Diba koji stalno kopa po onom pijesku, pa zašto onda i ne pronaći još jedno uzbudljivo poglavlje svijeta Dine.	0	0	0
2	21	21111	“Dune: Part Two” je film kroz koji nam je Denis Villeneuve uistinu ponudio kino iskustvo za pamćenje, poput kakvog arheologa koji je skinuo prašinu sa svih tih genijalnih ideja i tema koje je prije više od pola stoljeća stvorio veliki Frank Herbert te ih ponovno vratio u život.	0	0	0
2	21	21112	Dugo mi se nije dogodilo da nakon odjavne špice ostanem sjediti u kinu, onako sa svojim mislima na ono što sam upravo doživio.	0	0	0
2	21	21113	Pao mi je tada na pamet citat velikog Godarda koji je rekao kako će se partneri koji ne vole iste filmove kad tad rastati.	2	2	2
2	21	21114	Naravno, redateljska gromada je govorila u metaforičkom smislu, misleći na pogled na teme koje neki filmovi obrađuju.	2	2	2
2	21	21115	I zato, iskreno govoreći, teško bih se mogao zamisliti ne samo u odnosu, nego čak i u prijateljstvu s nekim tko, primjerice, ne cijeni film kao što je ovaj.	1	2	2
